"id","name","image","level","type","attribute","family","prior_forms","next_forms","lateral_next_forms","digifuse_forms","attacks"
60,"Arcadiamon_(Champion)","https://static.wikia.nocookie.net/digimon/images/c/cd/Arcadiamon_%28Champion%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20140312052201","Champion",NULL,"Virus","""Dark Area""","[""Arcadiamon (Rookie)""]","[""Arcadiamon (Ultimate)""]","[]","[]","[]"
61,"Arcadiamon_(In-Training)","https://static.wikia.nocookie.net/digimon/images/2/2e/Arcadiamon_%28In-Training%29_dscshm.png/revision/latest/scale-to-width-down/268?cb=20180207171309","In-Training",NULL,"Free","[]","[]","[""Arcadiamon (Rookie)""]","[]","[]","[{""name"": ""Dēta Dorein"", ""description"": "")""}]"
62,"Arcadiamon_(Mega)","https://static.wikia.nocookie.net/digimon/images/6/68/Arcadiamon_%28Mega%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20130906001915","Mega",NULL,"Virus","[""Dark Area"", ""Nightmare Soldiers""]","[""Arcadiamon (Ultimate)""]","[""Arcadiamon (Ultra)""]","[]","[]","[]"
63,"Arcadiamon_(Rookie)","https://static.wikia.nocookie.net/digimon/images/5/5e/Arcadiamon_%28Rookie%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20090130024152","Rookie",NULL,"Virus","""Dark Area""","[""Arcadiamon (In-Training)""]","[""Arcadiamon (Champion)""]","[]","[]","[]"
64,"Arcadiamon_(Ultimate)","https://static.wikia.nocookie.net/digimon/images/b/ba/Arcadiamon_%28Ultimate%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20140312052140","Ultimate",NULL,"Virus","""Dark Area""","[""Arcadiamon (Champion)""]","[""Arcadiamon (Mega)""]","[]","[]","[]"
65,"Arcadiamon_(Ultra)","https://static.wikia.nocookie.net/digimon/images/9/96/Arcadiamon_%28Ultra%29_dscshm.png/revision/latest/scale-to-width-down/268?cb=20180207172947","Ultra",NULL,"Virus","""Dark Area""","[""Arcadiamon (Mega)""]","[]","[]","[]","[]"
66,"Archelomon","https://static.wikia.nocookie.net/digimon/images/0/05/Archelomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130215044943","Armor",NULL,"{Data,Free}","""Deep Savers""","[""Wormmon"", ""Digi-Egg of Reliability""]","[]","[]","[]","[{""name"": ""Ocean Strom"", ""description"": ""): Conjures up a ferocious storm by crying out to the clouds.""}, {""name"": ""Fin Cutter"", ""description"": ""): Attacks with his blade-like flippers.""}]"
67,"Arcturusmon","https://static.wikia.nocookie.net/digimon/images/1/13/Arcturusmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20230329022022","Mega",NULL,"Virus","""Virus Busters""","[]","[]","[]","[]","[{""name"": ""Black Confession"", ""description"": ""): Coats both of its drills with large amounts of GRB contagion, rapidly spins them to condense the secretions to inordinate concentrations, and then launches it forth as a ranged attack.""}]"
68,"Argomon_(Champion)","https://static.wikia.nocookie.net/digimon/images/a/a9/Argomon_%28Champion%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20200417042302","Champion",NULL,"Virus","""Nightmare Soldiers""","[""Argomon (Rookie)""]","[""Argomon (Ultimate)""]","[]","[]","[{""name"": ""Imprisonment"", ""description"": ""): Restrains the enemy with the tentacles that extend from its mouth.""}, {""name"": ""Bolt Line"", ""description"": ""): Causes an electric shock to run through the enemy.""}]"
69,"Argomon_(Fresh)","https://static.wikia.nocookie.net/digimon/images/c/cd/Argomon_%28Fresh%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20200622024228","Fresh",NULL,"{None,Free}","""Nightmare Soldiers""","[]","[""Argomon (In-Training)""]","[]","[]","[{""name"": ""San no Awa"", ""description"": "")""}]"
70,"Argomon_(In-Training)","https://static.wikia.nocookie.net/digimon/images/d/de/Argomon_%28In-Training%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20200406033603","In-Training",NULL,"{None,Free}","""Nightmare Soldiers""","[""Argomon (Fresh)""]","[""Argomon (Rookie)""]","[]","[]","[{""name"": ""San no Awa"", ""description"": "")""}]"
71,"Argomon_(Mega)","https://static.wikia.nocookie.net/digimon/images/f/ff/Argomon_%28Mega%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20160909213016","Mega",NULL,"Virus","[""Jungle Troopers"", ""Nightmare Soldiers""]","[""Argomon (Ultimate)""]","[]","[]","[""DigiFuse Chart""]","[{""name"": ""JudeccaCannon"", ""description"": ""): Blows up the enemy with powerful cursed volleys.""}]"
72,"Argomon_(Rookie)","https://static.wikia.nocookie.net/digimon/images/5/53/Argomon_%28Rookie%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20200413023644","Rookie",NULL,"Virus","""Nightmare Soldiers""","[""Argomon (In-Training)""]","[""Argomon (Champion)""]","[]","[]","[{""name"": ""Brute Knuckle"", ""description"": ""): Curls up the tentacles on its arms into balls and punches with them.""}]"
73,"Argomon_(Ultimate)","https://static.wikia.nocookie.net/digimon/images/9/92/Argomon_%28Ultimate%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20091113161919","Ultimate",NULL,"Virus","[""Jungle Troopers"", ""Nightmare Soldiers""]","[""Argomon (Champion)"", ""Woodmon""]","[""Argomon (Mega)""]","[]","[]","[{""name"": ""Imprisonment"", ""description"": ""): Uses its tentacles to constrict the opponent's powers and completely restrict their movement.""}, {""name"": ""Hypnos Claw"", ""description"": ""): Slashes with its cursed tentacles.""}]"
74,"Ariemon","https://static.wikia.nocookie.net/digimon/images/7/7b/Ariemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20250626021327","Mega",NULL,"Data","[]","[]","[]","[]","[]","[]"
75,"ArkhaiAngemon","https://static.wikia.nocookie.net/digimon/images/5/5f/ArkhaiAngemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20230901020653","Ultimate",NULL,"Vaccine","[]","[]","[]","[]","[]","[]"
76,"Armadillomon","https://static.wikia.nocookie.net/digimon/images/7/76/Armadillomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130402185937","Rookie",NULL,"{Free,Vaccine,None}","[""Nature Spirits"", ""Deep Savers""]","[""Upamon""]","[""Ankylomon"", ""Chamelemon"", ""Shakkoumon"", ""Angemon"", ""Digi-Egg Digivolution Chart""]","[]","[]","[{""name"": ""Rolling Stone"", ""description"": ""): Curls up its body and rushes the opponent.""}, {""name"": ""Scratch Beat"", ""description"": ""): Strikes the opponent with the elongated claws on its forelegs.""}, {""name"": ""Rigid Block"", ""description"": "")""}]"
77,"Armageddemon","https://static.wikia.nocookie.net/digimon/images/7/7e/Armageddemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20120203033156","Mega",NULL,"{Unidentified,Free}","[""Dark Area"", ""Nightmare Soldiers""]","[""Kuramon""]","[]","[]","[]","[{""name"": ""Black Rain"", ""description"": ""): Fires energy shells from its back into the sky, which fall like rain as scattered beams.""}, {""name"": ""Ultimate Flare"", ""description"": ""): Emits a destructive energy wave from its gaping maw.""}]"
78,"Armamon","https://static.wikia.nocookie.net/digimon/images/c/c0/Armamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20180109041527",NULL,NULL,NULL,"""Nightmare Soldiers""","[]","[""OmegaArmamon Burst Mode"", ""Barbamon""]","[]","[]","[]"
79,"Armormon","https://static.wikia.nocookie.net/digimon/images/8/84/Armormon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210625025103","Ultimate",NULL,"Virus","""Metal Empire""","[""Monmon""]","[]","[]","[]","[{""name"": ""Justice Massacre"", ""description"": ""): Strikes with the Gatling guns on both its arms and the machine guns on its stomach in the name of justice.""}]"
80,"Arresterdramon","https://static.wikia.nocookie.net/digimon/images/3/3d/Arresterdramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20111111014826","{Champion,""/ Xros Wars""}",NULL,"{Vaccine,None,Unidentified,Free}","[""Nature Spirits"", ""Virus Busters""]","[""Gumdramon""]","[""Arresterdramon Superior Mode""]","[]","[""DigiFuse Chart""]","[{""name"": ""Prism Gallet"", ""description"": ""): Adds to \""Spiral Shredder\"" by becoming countless revolutions of dragon-shaped lights to cleave the opponent apart.""}]"
81,"Arresterdramon_Superior_Mode","https://static.wikia.nocookie.net/digimon/images/7/7f/Arresterdramon_Superior_Mode_b.jpg/revision/latest/scale-to-width-down/268?cb=20200529042716","{Ultimate,""/ Xros Wars""}",NULL,"{Vaccine,None,Unidentified}","""Nature Spirits""","[""Arresterdramon""]","[]","[]","[""DigiFuse Chart""]","[{""name"": ""Prism Gallett"", ""description"": ""): Adds to \""Spiral Shredder\"" by becoming countless revolutions of dragon-shaped lights to cleave the opponent apart.""}]"
82,"Arresterdramon_Superior_Mode_(Brave_Snatcher)","https://static.wikia.nocookie.net/digimon/images/b/b4/Arresterdramon_Superior_Mode_%28Brave_Snatcher%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20221122041617","{Ultimate,""/ Xros Wars""}",NULL,"Vaccine","[]","[""Arresterdramon Superior Mode"", ""Brave Snatcher""]","[]","[]","[]","[{""name"": ""Prism Gallett"", ""description"": ""): Adds to \""Spiral Shredder\"" by becoming countless revolutions of dragon-shaped lights to cleave the opponent apart.""}]"
83,"Arukenimon","https://static.wikia.nocookie.net/digimon/images/8/86/Arukenimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20091106042457","Ultimate",NULL,"Virus","[""Nightmare Soldiers"", ""Unknown"", ""Jungle Troopers"", ""Nature Spirits""]","[""Dokugumon""]","[""Parasimon""]","[]","[]","[]"
84,"Aruraumon","https://static.wikia.nocookie.net/digimon/images/0/07/Aruraumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20151002161915","Rookie",NULL,"{Data,Virus}","[""Nature Spirits"", ""Jungle Troopers""]","[]","[""Weedmon""]","[]","[]","[{""name"": ""Gloom Dust"", ""description"": ""): Spreads a fog of poisonous dust.""}]"
85,"Astamon","https://static.wikia.nocookie.net/digimon/images/d/dc/Astamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128052538","Ultimate",NULL,"Virus","[""Dark Area"", ""Nightmare Soldiers""]","[""Psychemon"", ""Porcupamon""]","[""Belphemon Sleep Mode"", ""Belphemon Rage Mode""]","[]","[""DigiFuse Chart""]","[]"
86,"Asuramon","https://static.wikia.nocookie.net/digimon/images/1/1c/Asuramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20091016040718","Ultimate",NULL,"Vaccine","[""Unknown"", ""Virus Busters"", ""Nightmare Soldiers""]","[""Musyamon""]","[""Zanbamon""]","[]","[]","[{""name"": ""Asura Shinken"", ""description"": "", lit. \""Asura God-fist\"")""}, {""name"": ""Kidoairaku"", ""description"": "", lit. \""Joy, Anger, Sorrow, and Humor\"")""}, {""name"": ""Asura Ennetsuken"", ""description"": "", lit. \""Asura Sweltering Fist\"")""}, {""name"": ""Asura Bakunenken"", ""description"": """"}]"
87,"At","https://static.wikia.nocookie.net/digimon/images/5/53/Jesmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20160104170417","None",NULL,"None","[]","[]","[]","[]","[]","[]"
88,"Atamadekachimon","https://static.wikia.nocookie.net/digimon/images/4/49/Atamadekachimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210510022021","Champion",NULL,"Data","""Dragon's Roar""","[""Minidekachimon""]","[]","[]","[]","[{""name"": ""Atama Tsubushi"", ""description"": "")""}, {""name"": ""Tsudzumi Bakusai"", ""description"": "")""}]"
89,"AtlurBallistamon","https://static.wikia.nocookie.net/digimon/images/e/ec/AtlurBallistamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20171226175932","{Ultimate,""/ Xros Wars""}",NULL,"{Vaccine,None}","""Metal Empire""","[""Ballistamon""]","[]","[]","[""DigiFuse Chart""]","[{""name"": ""Plasma Crack"", ""description"": ""): Fires a stream or sphere of electricity from its main horn, with power rivaling that of \"" Heaven's Thunder \"".""}]"
90,"Aurumon","https://static.wikia.nocookie.net/digimon/images/b/b2/Aurumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20120427024517","Armor",NULL,"{Free,Virus,None}","[""Nature Spirits"", ""Wind Guardians""]","[""Wormmon"", ""Digi-Egg of Love""]","[]","[]","[]","[{""name"": ""Midnight Clutch"", ""description"": ""): Approaches the opponent from behind under the cover of darkness, then swoops down on them with its talons.""}]"
91,"AvengeKidmon","https://static.wikia.nocookie.net/digimon/images/a/a1/AvengeKidmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130809140620","Mega",NULL,"Virus","[]","[]","[]","[]","[]","[]"
92,"AxeKnightmon","https://static.wikia.nocookie.net/digimon/images/0/01/AxeKnightmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110128134200","{Ultimate,""/ Xros Wars""}",NULL,"{Virus,None,Free}","""Nightmare Soldiers""","[""SkullKnightmon"", ""Axemon"", ""SkullKnightmon Cavalier Mode"", ""SkullKnightmon Mighty Axe Mode"", ""Gatomon""]","[""MegaDarkKnightmon""]","[]","[""DigiFuse Chart""]","[{""name"": ""Digimon Masters"", ""description"": ""it attacks the enemy with energy released from its Twin Spear.""}, {""name"": ""Choujigen Axe"", ""description"": "", lit. \""Super-dimensional Axe\"")""}]"
93,"AxeKnightmon_(Blastmon)","https://static.wikia.nocookie.net/digimon/images/7/76/XW-17_18_01.png/revision/latest/scale-to-width-down/268?cb=20120202232827",NULL,NULL,NULL,"[]","[""AxeKnightmon (Gulfmon)"", ""Blastmon""]","[]","[]","[""DigiFuse Chart""]","[]"
94,"AxeKnightmon_(Duskmon)","https://static.wikia.nocookie.net/digimon/images/6/6f/XW-10_30_01.png/revision/latest/scale-to-width-down/268?cb=20120202234400",NULL,NULL,NULL,"[]","[""AxeKnightmon"", ""Duskmon""]","[]","[]","[""DigiFuse Chart""]","[]"
95,"AxeKnightmon_(Gulfmon)","https://static.wikia.nocookie.net/digimon/images/4/4a/XW-15_39_01.jpg/revision/latest/scale-to-width-down/268?cb=20120203001032",NULL,NULL,NULL,"[]","[""AxeKnightmon (Duskmon)"", ""Gulfmon""]","[]","[]","[""DigiFuse Chart""]","[]"
96,"AxeKnightmon_(Laylamon)","https://static.wikia.nocookie.net/digimon/images/c/c3/XW-18_17_01.png/revision/latest/scale-to-width-down/267?cb=20120202232411",NULL,NULL,NULL,"[]","[""AxeKnightmon (Blastmon)"", ""Lilithmon""]","[]","[]","[""DigiFuse Chart""]","[]"
97,"AxeKnightmon_X","https://static.wikia.nocookie.net/digimon/images/8/8b/AxeKnightmon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20201026180253","Mega",NULL,"Virus","[]","[]","[]","[]","[]","[]"
98,"Axemon","https://static.wikia.nocookie.net/digimon/images/0/09/Axemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110121141246","{Champion,""/ Xros Wars""}",NULL,"{Virus,None}","""Nightmare Soldiers""","[]","[]","[]","[""DigiFuse Chart""]","[]"
99,"Azulongmon","https://static.wikia.nocookie.net/digimon/images/1/1b/Azulongmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20200711135638","Mega",NULL,"Data","[""Wind Guardians"", ""Unknown"", ""Dragon's Roar"", ""Virus Busters""]","[""Triceramon""]","[]","[]","[]","[{""name"": ""Sourai[7]"", ""description"": """"}, {""name"": ""Fūshikaden"", ""description"": "", lit. \""Wind of Threads and Flower of Electricity\"")""}, {""name"": ""Raijin-no-Mai"", ""description"": """"}]"
100,"Baalmon","https://static.wikia.nocookie.net/digimon/images/1/19/Baalmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20101210043525","{Ultimate,""/ Xros Wars""}",NULL,"{Free,None,Virus}","""Nightmare Soldiers""","[]","[""Beelzemon (2010 anime)""]","[]","[]","[{""name"": ""Kamiuchi"", ""description"": """"}]"
101,"Baalmon_X","https://static.wikia.nocookie.net/digimon/images/f/fa/Baalmon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20230915053922","Ultimate",NULL,"Free","[]","[]","[]","[]","[]","[{""name"": ""Kamiuchi"", ""description"": """"}, {""name"": ""(Tūri Blast)"", ""description"": "": Unleashes a shot from the shotgun on its right arm.""}]"
102,"Babamon","https://static.wikia.nocookie.net/digimon/images/3/39/Babamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20160624081447","Mega",NULL,"Vaccine","[""Unknown"", ""Virus Busters""]","[]","[]","[]","[]","[]"
103,"Baboongamon","https://static.wikia.nocookie.net/digimon/images/a/af/Baboongamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20200608024036","Champion",NULL,"Vaccine","""Nature Spirits""","[]","[]","[]","[]","[]"
104,"Babydmon","https://static.wikia.nocookie.net/digimon/images/f/f6/Babydmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128045034","In-Training",NULL,"{None,Free}","[""None"", ""Dragon's Roar""]","[]","[]","[]","[]","[{""name"": ""Hot Gas"", ""description"": ""): Fires a blow of hot gas produced in its body. The gas is not just hot but also spicy.""}]"
105,"Bacchusmon","https://static.wikia.nocookie.net/digimon/images/6/6a/Bacchusmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20240316140141","Mega",NULL,"Virus","[]","[]","[]","[]","[]","[{""name"": ""Cook of the Hell"", ""description"": ""): Wraps up the opponent in both of its hands, transforms their configuration data into drinking snacks, and then eats them.""}, {""name"": ""Party of the Heaven"", ""description"": ""): Refines spirits and mixes them with poisons that cause sleep or paralysis, then pours them on its target to incapacitate them.""}, {""name"": ""Reverse of the Dead"", ""description"": ""): When Bacchusmon has had too much to drink, the pattern on its body will turn pale, and it will the expel the data in its large stomach in a destructive beam of light. If the attack hits an opponent, Bacchusmon takes in the data to become more powerful, so facing off against large groups of enemies can make it unfathomably strong.""}]"
106,"Bacchusmon_(Deisui_Mode)","https://static.wikia.nocookie.net/digimon/images/d/d7/Bacchusmon_Deisui_Mode_b.jpg/revision/latest/scale-to-width-down/268?cb=20220525030101","Mega",NULL,"Virus","""Unknown""","[]","[]","[]","[]","[{""name"": ""Cook of the Hell"", ""description"": ""): Wraps up the opponent in both of its hands, transforms their configuration data into drinking snacks, and then eats them.""}, {""name"": ""Party of the Heaven"", ""description"": ""): Refines spirits and mixes them with poisons that cause sleep or paralysis, then pours them on its target to incapacitate them.""}, {""name"": ""Reverse of the Dead"", ""description"": ""): When Bacchusmon has had too much to drink, the pattern on its body will turn pale, and it will the expel the data in its large stomach in a destructive beam of light. If the attack hits an opponent, Bacchusmon takes in the data to become more powerful, so facing off against large groups of enemies can make it unfathomably strong.""}]"
